Series Name	Series Code	Country Name	Country Code	2014 [YR2014]
"Population, total"	SP.POP.TOTL	Sint Maarten (Dutch part)	SXM	37664
"Population, total"	SP.POP.TOTL	Slovak Republic	SVK	5418506
"Population, total"	SP.POP.TOTL	Slovenia	SVN	2062218
"Population, total"	SP.POP.TOTL	Solomon Islands	SLB	572865
"Population, total"	SP.POP.TOTL	Somalia	SOM	10805651
"Population, total"	SP.POP.TOTL	South Africa	ZAF	54001953
"Population, total"	SP.POP.TOTL	South Sudan	SSD	11738718
"Population, total"	SP.POP.TOTL	Spain	ESP	46404602
"Population, total"	SP.POP.TOTL	Sri Lanka	LKA	20639000
"Population, total"	SP.POP.TOTL	St. Kitts and Nevis	KNA	54789
"Population, total"	SP.POP.TOTL	St. Lucia	LCA	183598
"Population, total"	SP.POP.TOTL	St. Martin (French part)	MAF	31530
"Population, total"	SP.POP.TOTL	St. Vincent and the Grenadines	VCT	109371
"Population, total"	SP.POP.TOTL	Sudan	SDN	38764090
"Population, total"	SP.POP.TOTL	Suriname	SUR	543925
"Population, total"	SP.POP.TOTL	Swaziland	SWZ	1267704
"Population, total"	SP.POP.TOTL	Sweden	SWE	9689555
"Population, total"	SP.POP.TOTL	Switzerland	CHE	8190229
"Population, total"	SP.POP.TOTL	Syrian Arab Republic	SYR	23300738
"Population, total"	SP.POP.TOTL	Taiwan, China	TWN	..
"Population, total"	SP.POP.TOTL	Tajikistan	TJK	8408947
"Population, total"	SP.POP.TOTL	Tanzania	TZA	50757459
"Population, total"	SP.POP.TOTL	Thailand	THA	67222972
"Population, total"	SP.POP.TOTL	Timor-Leste	TMP	1212107
"Population, total"	SP.POP.TOTL	Togo	TGO	6993244
"Population, total"	SP.POP.TOTL	Tonga	TON	105782
"Population, total"	SP.POP.TOTL	Trinidad and Tobago	TTO	1344235
"Population, total"	SP.POP.TOTL	Tunisia	TUN	10996600
"Population, total"	SP.POP.TOTL	Turkey	TUR	75837020
"Population, total"	SP.POP.TOTL	Turkmenistan	TKM	5307171
"Population, total"	SP.POP.TOTL	Turks and Caicos Islands	TCA	33736
"Population, total"	SP.POP.TOTL	Tuvalu	TUV	9894
"Population, total"	SP.POP.TOTL	Uganda	UGA	38844624
"Population, total"	SP.POP.TOTL	Ukraine	UKR	45362900
"Population, total"	SP.POP.TOTL	United Arab Emirates	ARE	9445624
"Population, total"	SP.POP.TOTL	United Kingdom	GBR	64510376
"Population, total"	SP.POP.TOTL	United States	USA	318857056
"Population, total"	SP.POP.TOTL	Uruguay	URY	3418694
"Population, total"	SP.POP.TOTL	Uzbekistan	UZB	30742500
"Population, total"	SP.POP.TOTL	Vanuatu	VUT	258301
"Population, total"	SP.POP.TOTL	Venezuela, RB	VEN	30851343
"Population, total"	SP.POP.TOTL	Vietnam	VNM	90730000
"Population, total"	SP.POP.TOTL	Virgin Islands (U.S.)	VIR	104170
"Population, total"	SP.POP.TOTL	West Bank and Gaza	WBG	4294682
"Population, total"	SP.POP.TOTL	Yemen, Rep.	YEM	24968508
"Population, total"	SP.POP.TOTL	Zambia	ZMB	15021002
"Population, total"	SP.POP.TOTL	Zimbabwe	ZWE	14599325
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Afghanistan	AFG	23.9668244253751
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Albania	ALB	22.671256506821
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Algeria	DZA	10.0113993760753
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	American Samoa	ASM	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Andorra	ADO	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Angola	AGO	9.4363087404196
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Antigua and Barbuda	ATG	2.24347717637085
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Argentina	ARG	8.19865397660104
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Armenia	ARM	21.9347618268896
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Aruba	ABW	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Australia	AUS	2.51473498624375
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Austria	AUT	1.33519934462043
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Azerbaijan	AZE	5.69182890483065
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Bahamas, The	BHS	1.76796415205048
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Bahrain	BHR	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Bangladesh	BGD	15.8904020228084
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Barbados	BRB	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Belarus	BLR	8.86681352186212
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Belgium	BEL	0.738107876022332
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Belize	BLZ	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Benin	BEN	35.8520969429516
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Bermuda	BMU	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Bhutan	BTN	17.1154481088815
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Bolivia	BOL	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Bosnia and Herzegovina	BIH	7.57119457395852
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Botswana	BWA	2.36601478827225
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Brazil	BRA	5.55947007175185
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Brunei Darussalam	BRN	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Bulgaria	BGR	5.26683977655763
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Burkina Faso	BFA	22.3852010090016
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Burundi	BDI	39.2616409482716
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Cabo Verde	CPV	7.628483862672
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Cambodia	KHM	29.8207995043391
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Cameroon	CMR	22.7255989029564
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Canada	CAN	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Cayman Islands	CYM	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Central African Republic	CAF	58.2012949039353
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Chad	TCD	52.6210202668697
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Channel Islands	CHI	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Chile	CHL	3.33539753997465
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	China	CHN	9.16496747860195
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Colombia	COL	6.66583067881704
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Comoros	COM	34.5263175425303
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Congo, Dem. Rep.	ZAR	21.1529008857084
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Congo, Rep.	COG	4.84660017444244
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Costa Rica	CRI	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Cote d'Ivoire	CIV	22.3685470292724
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Croatia	HRV	4.14061935731464
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Cuba	CUB	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Curacao	CUW	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Cyprus	CYP	2.35234411519734
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Czech Republic	CZE	2.61592577601301
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Denmark	DNK	1.26720231209689
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Djibouti	DJI	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Dominica	DMA	17.4668841761827
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Dominican Republic	DOM	6.20631918576925
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Ecuador	ECU	9.41805031816997
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Egypt, Arab Rep.	EGY	14.4839070142336
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	El Salvador	SLV	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Equatorial Guinea	GNQ	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Eritrea	ERI	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Estonia	EST	3.67434266752327
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Ethiopia	ETH	42.3250908283955
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Faeroe Islands	FRO	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Fiji	FJI	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Finland	FIN	2.80832018949898
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	France	FRA	1.67519006863568
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	French Polynesia	PYF	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Gabon	GAB	3.63100493073491
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Gambia, The	GMB	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Georgia	GEO	9.20320558547781
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Germany	DEU	0.751499341518998
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Ghana	GHA	20.7136154259785
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Greece	GRC	3.8083485727916
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Greenland	GRL	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Grenada	GRD	6.60146699266504
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Guam	GUM	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Guatemala	GTM	11.4603654493075
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Guinea	GIN	20.111806397907
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Guinea-Bissau	GNB	43.9230704527131
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Guyana	GUY	18.2765701820908
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Haiti	HTI	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Honduras	HND	13.8061984020969
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Hong Kong SAR, China	HKG	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Hungary	HUN	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Iceland	ISL	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	India	IND	16.9574957732159
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Indonesia	IDN	13.7233857983357
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Iran, Islamic Rep.	IRN	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Iraq	IRQ	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Ireland	IRL	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Isle of Man	IMY	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Israel	ISR	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Italy	ITA	2.17465564350941
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Jamaica	JAM	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Japan	JPN	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Jordan	JOR	3.77993098364586
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Kazakhstan	KAZ	4.60723075132698
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Kenya	KEN	30.2709878863127
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Kiribati	KIR	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Korea, Dem. Rep.	PRK	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Korea, Rep.	KOR	2.34147648964972
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Kosovo	KSV	14.5489157786482
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Kuwait	KWT	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Kyrgyz Republic	KGZ	17.2577531193
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Lao PDR	LAO	27.5377463229809
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Latvia	LVA	3.44761411286067
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Lebanon	LBN	5.54046660403301
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Lesotho	LSO	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Liberia	LBR	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Libya	LBY	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Liechtenstein	LIE	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Lithuania	LTU	3.45951190341802
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Luxembourg	LUX	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Macao SAR, China	MAC	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Macedonia, FYR	MKD	10.2311084585033
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Madagascar	MDG	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Malawi	MWI	33.3143327047479
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Malaysia	MYS	9.05789313330953
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Maldives	MDV	3.6449371078379
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Mali	MLI	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Malta	MLT	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Marshall Islands	MHL	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Mauritania	MRT	22.8183756425436
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Mauritius	MUS	3.01150788665652
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Mexico	MEX	3.49989034862094
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Micronesia, Fed. Sts.	FSM	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Moldova	MDA	15.2318726456254
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Monaco	MCO	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Mongolia	MNG	15.7501815791846
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Montenegro	MNE	10.2000009494987
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Morocco	MAR	16.017708583561
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Mozambique	MOZ	28.63188989273
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Myanmar	MMR	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Namibia	NAM	6.06768980068347
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Nepal	NPL	34.3472326272356
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Netherlands	NLD	1.99243867234077
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	New Caledonia	NCL	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	New Zealand	NZL	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Nicaragua	NIC	20.5252945934474
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Niger	NER	36.698403703465
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Nigeria	NGA	20.2357157193616
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Northern Mariana Islands	MNP	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Norway	NOR	1.67574236365183
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Oman	OMN	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Pakistan	PAK	25.1234736157472
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Palau	PLW	4.0888140672781
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Panama	PAN	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Papua New Guinea	PNG	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Paraguay	PRY	20.8644307368513
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Peru	PER	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Philippines	PHL	11.3160702323179
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Poland	POL	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Portugal	PRT	2.29253973797278
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Puerto Rico	PRI	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Qatar	QAT	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Romania	ROM	5.36170363031238
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Russian Federation	RUS	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Rwanda	RWA	33.1230283911672
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Samoa	WSM	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	San Marino	SMR	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Sao Tome and Principe	STP	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Saudi Arabia	SAU	1.91961069627563
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Senegal	SEN	17.2420859560041
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Serbia	SRB	9.68911910108666
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Seychelles	SYC	2.56486095841867
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Sierra Leone	SLE	61.5786733282
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Singapore	SGP	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Sint Maarten (Dutch part)	SXM	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Slovak Republic	SVK	3.74185426323983
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Slovenia	SVN	2.151229473802
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Solomon Islands	SLB	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Somalia	SOM	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	South Africa	ZAF	2.48677262664367
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	South Sudan	SSD	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Spain	ESP	2.49194392349059
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Sri Lanka	LKA	9.85997282279876
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	St. Kitts and Nevis	KNA	1.55562042452165
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	St. Lucia	LCA	2.91979534690341
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	St. Martin (French part)	MAF	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	St. Vincent and the Grenadines	VCT	7.74214303653842
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Sudan	SDN	29.2343719838004
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Suriname	SUR	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Swaziland	SWZ	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Sweden	SWE	1.42043839066054
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Switzerland	CHE	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Syrian Arab Republic	SYR	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Taiwan, China	TWN	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Tajikistan	TJK	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Tanzania	TZA	31.4694701759054
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Thailand	THA	11.6357122948373
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Timor-Leste	TMP	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Togo	TGO	41.7029242196563
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Tonga	TON	20.5027503094352
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Trinidad and Tobago	TTO	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Tunisia	TUN	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Turkey	TUR	8.03373762551302
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Turkmenistan	TKM	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Turks and Caicos Islands	TCA	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Tuvalu	TUV	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Uganda	UGA	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Ukraine	UKR	11.7879467957606
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	United Arab Emirates	ARE	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	United Kingdom	GBR	0.610156403277979
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	United States	USA	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Uruguay	URY	8.63205757837151
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Uzbekistan	UZB	18.7980544851581
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Vanuatu	VUT	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Venezuela, RB	VEN	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Vietnam	VNM	18.1159747842481
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Virgin Islands (U.S.)	VIR	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	West Bank and Gaza	WBG	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Yemen, Rep.	YEM	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Zambia	ZMB	..
"Agriculture, value added (% of GDP)"	NV.AGR.TOTL.ZS	Zimbabwe	ZWE	13.6212539415329
GDP (current US$)	NY.GDP.MKTP.CD	Afghanistan	AFG	20841951231.998
GDP (current US$)	NY.GDP.MKTP.CD	Albania	ALB	13370191506.0031
GDP (current US$)	NY.GDP.MKTP.CD	Algeria	DZA	214063173187.56
GDP (current US$)	NY.GDP.MKTP.CD	American Samoa	ASM	..
GDP (current US$)	NY.GDP.MKTP.CD	Andorra	ADO	..
